"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","outcome","treated","matched","true_effect"
"586",1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-11.8496638732673,0,0,0
"587",0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,39.9139796533247,0,0,0
"588",0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,-12.2949634153637,0,0,0
"589",0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,-46.6584842424923,0,0,0
"590",1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,5.66046522420532,0,0,0
"591",1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,-4.51226743238562,0,0,0
"592",1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,-19.1622103818421,0,0,0
"593",1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,27.1952742599095,0,0,0
"594",1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,-31.8902164750324,0,0,0
"595",1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,-8.78603638793155,0,0,0
"596",0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,16.63979109899,0,0,0
"597",0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,18.141763680597,0,0,0
"598",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.83145821694695,0,0,0
"599",1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,-3.14155335626003,0,0,0
"600",0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-6.14364629792227,0,0,0
"601",0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,-21.5719400474049,0,0,0
"602",1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,-0.444292967107529,0,0,0
"603",1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-63.0749100001971,0,0,0
"604",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-13.3502503707419,0,0,0
"605",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4.82259079024233,0,0,0
"606",1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,31.5416497946382,0,0,0
"607",1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,8.92976930217955,0,0,0
"608",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,-35.9273401878039,0,0,0
"609",0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,2.2515638629886,0,0,0
"610",1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,-26.1855166945357,0,0,0
"611",0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,-3.76792182830141,0,0,0
"612",0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,20.768395351324,0,0,0
"613",0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-39.4439077764805,0,0,0
"614",1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,31.0462947000287,0,0,0
"615",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,27.9681852000655,0,0,0
"616",0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,16.7807132104165,0,0,0
"617",1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,-59.7521781623351,0,0,0
"618",0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,18.7594739682071,0,0,0
"619",1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,-29.8638031373253,0,0,0
"620",1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,-22.5673229612073,0,0,0
"621",0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,-14.0591695473167,0,0,0
"622",1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-46.1745365476307,0,0,0
"623",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,12.8740431588937,0,0,0
"624",0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,7.82664005870094,0,0,0
"625",1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,18.8136689878427,0,0,0
"626",0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,-82.1452850196279,0,0,0
"627",1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,34.7628798161364,0,0,0
"628",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-9.18333667245603,0,0,0
"629",1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-43.3467561366541,0,0,0
"630",1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,-59.7521781623351,0,0,0
"631",1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,-87.6898344673378,0,0,0
"632",0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,-17.8233200686906,0,0,0
"633",0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,-59.2344383234002,0,0,0
"634",0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-21.8090706702939,0,0,0
"635",1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,43.5549518191386,0,0,0
"636",0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,73.2492422336871,0,0,0
"637",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,9.9134662439381,0,0,0
"638",1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,30.3744068677069,0,0,0
"639",1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,42.9116761902481,0,0,0
"640",0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,-16.5330610802528,0,0,0
"641",1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,-30.4340648249952,0,0,0
"642",0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,26.5250730861521,0,0,0
"643",1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,23.5464236523743,0,0,0
"644",0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-25.409617779205,0,0,0
"645",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,26.8961379523485,0,0,0
"646",0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,-5.44102131373579,0,0,0
"647",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-39.2110814036013,0,0,0
"648",1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,53.6629936011696,0,0,0
"649",1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,-45.096643017297,0,0,0
"650",0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,-46.4062317076915,0,0,0
"651",1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,40.5007432649297,0,0,0
"652",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-16.2334392268225,0,0,0
"653",0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,42.7406288514828,0,0,0
"654",0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,3.31622938867168,0,0,0
"655",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,33.1833508821745,0,0,0
"656",0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,37.0198434774332,0,0,0
"657",1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,50.9259701137435,0,0,0
"658",0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,9.51797278565112,0,0,0
"659",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-31.5771659126925,0,0,0
"660",0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,34.5886772988398,0,0,0
"661",1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,30.5098787964037,0,0,0
"662",0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,-10.660708119171,0,0,0
"663",1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,-31.6201441484355,0,0,0
"664",1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,-16.5248172620676,0,0,0
"665",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.85022640527954,0,0,0
"666",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-35.9302166184599,0,0,0
"667",0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,-34.511383115357,0,0,0
"668",0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,10.1373562441618,0,0,0
"669",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,9.84940039901736,0,0,0
"670",0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,47.0156732906712,0,0,0
"671",1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,35.1219177581451,0,0,0
"672",1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,-82.820099748389,0,0,0
"673",0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,24.707699227776,0,0,0
"674",0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,16.7807132104165,0,0,0
"675",1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,-33.7567045861242,0,0,0
"676",1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,-47.1443098366864,0,0,0
"677",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,21.2099039645086,0,0,0
"678",0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,-11.1373427041839,0,0,0
"679",0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,7.64310628451077,0,0,0
"680",1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,49.2530666647857,0,0,0
"681",1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-0.502039696906723,0,0,0
"682",0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,52.0546347434826,0,0,0
"683",0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,-33.0594932359668,0,0,0
"684",0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,47.9189600104298,0,0,0
"685",1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,38.1465605180214,0,0,0
"686",1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,23.1930283717306,0,0,0
"687",0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,-47.290645582142,0,0,0
"688",0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,72.9840723280368,0,0,0
"689",0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,-27.0409791698177,0,0,0
"690",0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-29.4535852660366,0,0,0
"691",0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,22.3784110557007,0,0,0
"692",1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,27.4059750615854,0,0,0
"693",0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,23.956641523663,0,0,0
"694",0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,54.1451319994999,0,0,0
"695",1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,-19.0374267978211,0,0,0
"696",0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,-30.764213426428,0,0,0
"697",0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,22.1662597184728,0,0,0
"698",0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,-27.0409791698177,0,0,0
"699",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-1.77752249568006,0,0,0
"700",1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,18.4137836614131,0,0,0
"701",0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,-26.8241127627916,0,0,0
"702",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,21.8818422626136,0,0,0
"703",1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-8.825021113391,0,0,0
"704",0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,-47.9825879383735,0,0,0
"705",1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,-20.3974298906826,0,0,0
"706",1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,5.29712336609836,0,0,0
"707",1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,-2.64008214222632,0,0,0
"708",1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,-33.0399674473735,0,0,0
"709",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,34.1888371563536,0,0,0
"710",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-19.6494634614785,0,0,0
"711",1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,26.5832375962521,0,0,0
"712",1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,9.33562484377259,0,0,0
"713",0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,37.5546962031336,0,0,0
"714",1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,-8.29525435026844,0,0,0
"715",0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,61.9544492110554,0,0,0
"716",0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,55.3692392799767,0,0,0
"717",1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-16.1768995689001,0,0,0
"718",1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,-31.5683116917848,0,0,0
"719",0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,5.37621006239949,0,0,0
"720",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.8029405296546,0,0,0
"721",0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,-23.1331743661751,0,0,0
"722",1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,31.78858750528,0,0,0
"723",0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,-43.9069648802571,0,0,0
"724",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,-17.6191369641585,0,0,0
"725",1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,-0.508424125484193,0,0,0
"726",1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,-88.4789500789479,0,0,0
"727",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-15.5961817380786,0,0,0
"728",0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,-15.8700973687155,0,0,0
"729",1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-33.1595712773105,0,0,0
"730",0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,25.8796896560492,0,0,0
"731",1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-55.9028618557042,0,0,0
"732",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-34.4038151108507,0,0,0
"733",0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,-47.0693546411517,0,0,0
"734",1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,-46.3713988965304,0,0,0
"735",1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,40.8741426036999,0,0,0
"736",1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,26.3785230332623,0,0,0
"737",1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,42.4872933913852,0,0,0
"738",0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,-9.59222543873499,0,0,0
"739",1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1.20414202845325,0,0,0
"740",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6.94823957264019,0,0,0
"741",0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,34.1225952761675,0,0,0
"742",0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,-37.2533848542478,0,0,0
"743",0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,36.7612020944195,0,0,0
"744",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-8.44677590044036,0,0,0
"745",1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,42.2178595967363,0,0,0
"746",1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,-11.2811412462664,0,0,0
"747",1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,31.8354103116387,0,0,0
"748",0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,27.7721933503484,0,0,0
"749",0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,-36.4791725974815,0,0,0
"750",0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,29.9236571428807,0,0,0
"751",1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,-1.21649929240047,0,0,0
"752",0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,45.2509381073888,0,0,0
"753",0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,55.0563389238803,0,0,0
"754",0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,12.9016534875361,0,0,0
"755",1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,26.0765565415452,0,0,0
"756",1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,54.4534069235216,0,0,0
"757",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-49.5731206043593,0,0,0
"758",1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,-4.77161628087309,0,0,0
"759",0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,-18.7298323646407,0,0,0
"760",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4.59829712229455,0,0,0
"761",0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-19.5189479762508,0,0,0
"762",1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,-61.7388040409686,0,0,0
"763",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,-3.7709942954339,0,0,0
"764",1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-46.1745365476307,0,0,0
"765",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-46.548477844483,0,0,0
"766",0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,89.9679577349248,0,0,0
"767",0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,-40.0397397686839,0,0,0
"768",0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,-10.1821477755965,0,0,0
"769",0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,-16.6977763655687,0,0,0
"770",1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,19.7213100894829,0,0,0
"771",0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,-25.0288850834209,0,0,0
"772",0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,34.5886772988398,0,0,0
"773",1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,35.1937000846452,0,0,0
"774",1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,-55.444857203118,0,0,0
"775",1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,-55.3252533731811,0,0,0
"776",0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,19.0908963747991,0,0,0
"777",0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-15.9774358766222,0,0,0
"778",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-7.24549217942905,0,0,0
"779",0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,36.1405155655604,0,0,0
"780",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.8029405296546,0,0,0
"781",0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,-39.6407701253802,0,0,0
"782",0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,12.6146943104062,0,0,0
"783",0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-41.6354733740999,0,0,0
"784",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-16.0626105631221,0,0,0
"785",1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,-33.0918367687379,0,0,0
"786",0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,15.497923466557,0,0,0
"787",1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,6.5083536645729,0,0,0
"788",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,-4.31241710831116,0,0,0
"789",0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,33.6810866629829,0,0,0
"790",1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,-46.2724321859529,0,0,0
"791",1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,-32.5541195485025,0,0,0
"792",1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,-10.3701383788399,0,0,0
"793",1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-47.8151064223486,0,0,0
"794",0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,-42.9553746618744,0,0,0
"795",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-74.281419586496,0,0,0
"796",1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,-17.9011739995581,0,0,0
"797",1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,-20.2549151902865,0,0,0
"798",1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-33.1595712773105,0,0,0
"799",0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,19.3769831894375,0,0,0
"800",0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,-47.9825879383735,0,0,0
"801",0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,-37.0313016802616,0,0,0
"802",0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,42.2851116817301,0,0,0
"803",0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,12.9016534875361,0,0,0
"804",1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,14.4142669091984,0,0,0
"805",1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,-35.8951885876239,0,0,0
"806",0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,33.5444684676547,0,0,0
"807",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,-82.7172198781984,0,0,0
"808",0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,-47.9825879383735,0,0,0
"809",0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,-43.3385648818391,0,0,0
"810",0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,29.9236571428807,0,0,0
"811",0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,-18.5889102532142,0,0,0
"812",1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,9.00023294671627,0,0,0
"813",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-24.9799290574261,0,0,0
"814",1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,23.2370279542564,0,0,0
"815",1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,21.7929709489912,0,0,0
"816",0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,-15.1903261964856,0,0,0
"817",1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,-37.8245914332695,0,0,0
"818",0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,17.3526480689869,0,0,0
"819",1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,-25.5919657210836,0,0,0
"820",0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,-8.11269994430764,0,0,0
"821",1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-15.6138143946411,0,0,0
"822",0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,2.82381306757247,0,0,0
"823",1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,-25.3951033721838,0,0,0
"824",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.7485841264016,0,0,0
"825",0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,-25.7650394326901,0,0,0
"826",0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,19.9054514865604,0,0,0
"827",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.83450502852014,0,0,0
"828",0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,28.4441316484534,0,0,0
"829",1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,25.9775898309677,0,0,0
"830",0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,-77.1950551748138,0,0,0
"831",1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,32.5832953124717,0,0,0
"832",0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,9.07518814225101,0,0,0
"833",1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,42.9116761902481,0,0,0
"834",0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,30.6288335744642,0,0,0
"835",1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0.971101368943163,0,0,0
"836",1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-22.3268105092288,0,0,0
"837",0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,25.3194854490425,0,0,0
"838",1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,3.88528781658615,0,0,0
"839",1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,-0.214083851762304,0,0,0
"840",0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,25.1444124325633,0,0,0
"841",1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,-45.7004973273824,0,0,0
"842",1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,-9.57678628297769,0,0,0
"843",0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,12.2367856701498,0,0,0
"844",0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,-34.2579751281312,0,0,0
"845",1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,11.6377406745962,0,0,0
"846",0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,65.4243740381041,0,0,0
"847",1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,-21.0028816194905,0,0,0
"848",0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,82.9892981933244,0,0,0
"849",0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,8.75872196341434,0,0,0
"850",1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,-20.069801017699,0,0,0
"851",1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,-47.8083854210769,0,0,0
"852",1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,29.0062020813083,0,0,0
"853",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-16.7459579968145,0,0,0
"854",0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,-30.6015463410202,0,0,0
"855",1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,35.3348146747069,0,0,0
"856",1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,-68.8673856240139,0,0,0
"857",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,-16.1740231382441,0,0,0
"858",1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,-5.28517837254161,0,0,0
"859",1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,19.3025194862016,0,0,0
"860",1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,6.5083536645729,0,0,0
"861",0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-12.2347192617922,0,0,0
"862",1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,-54.5510411164148,0,0,0
"863",1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,28.1810821166273,0,0,0
"864",0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,-6.5675826788587,0,0,0
"865",1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,-18.5307457431142,0,0,0
"866",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-74.281419586496,0,0,0
"867",0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,-37.144376987562,0,0,0
"868",1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,11.1605865081343,0,0,0
"869",0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,-4.55723347638797,0,0,0
"870",1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,3.21773833844474,0,0,0
"871",0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,28.6245025121401,0,0,0
"872",1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0.307025784552691,0,0,0
"873",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-24.9799290574261,0,0,0
"874",0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,33.8982674160225,0,0,0
"875",1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,25.96367371288,0,0,0
"876",0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,-5.47243038276086,0,0,0
"877",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.467195446188189,0,0,0
"878",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,8.82076143549371,0,0,0
