,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,outcome,treated,matched,true_effect
13903,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.692017445098617,0,0,0.0
13904,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,44.602019356279634,0,0,0.0
13905,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,52.870399647350354,0,0,0.0
13906,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27.20164754518178,0,0,0.0
13907,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,33.650075536293514,0,0,0.0
13908,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,20.816269910145902,0,0,0.0
13909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.430812528889563,0,0,0.0
13910,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31.828239004755687,0,0,0.0
13911,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,36.29243029230592,0,0,0.0
13912,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,47.2401967836736,0,0,0.0
13913,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,23.46166846137381,0,0,0.0
13914,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20.80758606244008,0,0,0.0
13915,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,52.85923103378384,0,0,0.0
13916,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.659866341827902,0,0,0.0
13917,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,19.039432139187987,0,0,0.0
13918,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,37.574531029023404,0,0,0.0
13919,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,37.6604089552488,0,0,0.0
13920,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,34.983294733202605,0,0,0.0
13921,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,13.885747059281803,0,0,0.0
13922,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,49.05782428270487,0,0,0.0
13923,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.522439212064057,0,0,0.0
13924,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.96354442202053,0,0,0.0
13925,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,38.455099264647025,0,0,0.0
13926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.885702258713355,0,0,0.0
13927,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,28.869972423801002,0,0,0.0
13928,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7.006796010887031,0,0,0.0
13929,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.687332272033384,0,0,0.0
13930,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,42.39867902308417,0,0,0.0
13931,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,27.367910870872215,0,0,0.0
13932,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,54.25477446247854,0,0,0.0
13933,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.309484731304003,0,0,0.0
13934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.928304789524155,0,0,0.0
13935,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.74020021743235,0,0,0.0
13936,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,38.99923581993652,0,0,0.0
13937,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,30.702071247579934,0,0,0.0
13938,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,58.47714456610261,0,0,0.0
13939,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,32.06498561101577,0,0,0.0
13940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.546033880632404,0,0,0.0
13941,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.958624583880216,0,0,0.0
13942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.323061496264511,0,0,0.0
13943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.70908871657234,0,0,0.0
13944,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,34.304081290681815,0,0,0.0
13945,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.5663601416433304,0,0,0.0
13946,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,27.464021114776767,0,0,0.0
13947,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,44.41783953661028,0,0,0.0
13948,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.33819692318307,0,0,0.0
13949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.471303077685754,0,0,0.0
13950,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,44.21029009175182,0,0,0.0
13951,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27.020849006225987,0,0,0.0
13952,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.77620338294822,0,0,0.0
13953,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.302702523747596,0,0,0.0
13954,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,25.365865537035628,0,0,0.0
13955,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28.099081302178902,0,0,0.0
13956,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,35.38315984999501,0,0,0.0
13957,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.979872197398684,0,0,0.0
13958,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,37.38228651823977,0,0,0.0
13959,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,35.723272722476594,0,0,0.0
13960,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.335121281938786,0,0,0.0
13961,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,48.86118728746463,0,0,0.0
13962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.614792755132191,0,0,0.0
13963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.76415765783518,0,0,0.0
13964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21678185486179,0,0,0.0
13965,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.701210585140796,0,0,0.0
13966,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,22.15746404433087,0,0,0.0
13967,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28.941422304085858,0,0,0.0
13968,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,46.8907640228407,0,0,0.0
13969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0863102235229665,0,0,0.0
13970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.923745066291882,0,0,0.0
13971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87255702495542,0,0,0.0
13972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.839254906118548,0,0,0.0
13973,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,13.727434277398421,0,0,0.0
13974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.288819197132444,0,0,0.0
13975,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.023876160415366,0,0,0.0
13976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46735155265177,0,0,0.0
13977,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,29.314446638216218,0,0,0.0
13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.211932387366502,0,0,0.0
13979,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,37.14036338120356,0,0,0.0
13980,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,54.933160354509255,0,0,0.0
13981,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,48.22641799990515,0,0,0.0
13982,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.705912171086322,0,0,0.0
13983,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.765446218828533,0,0,0.0
13984,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,35.14842045108824,0,0,0.0
13985,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,18.728522042535758,0,0,0.0
13986,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,40.19632232342288,0,0,0.0
13987,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,47.8548394706378,0,0,0.0
13988,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,19.86482496541219,0,0,0.0
13989,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,18.679882209128305,0,0,0.0
13990,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,28.862291243207462,0,0,0.0
13991,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,32.08162397723204,0,0,0.0
13992,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,31.792799340297744,0,0,0.0
13993,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20.757828027023702,0,0,0.0
13994,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,31.32016623762118,0,0,0.0
13995,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,27.136015418601442,0,0,0.0
13996,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,36.734491648130025,0,0,0.0
13997,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,47.059379597860996,0,0,0.0
13998,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23.75242328995711,0,0,0.0
13999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.02112674971316,0,0,0.0
14000,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,43.68779565192723,0,0,0.0
14001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21.208127459433257,0,0,0.0
14002,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,38.74107429381461,0,0,0.0
14003,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,37.102820752865114,0,0,0.0
14004,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,29.653198630293414,0,0,0.0
14005,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,28.971501144636253,0,0,0.0
14006,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,46.68818767381052,0,0,0.0
14007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.69904064072811,0,0,0.0
14008,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,33.77377883303665,0,0,0.0
14009,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,42.6894573758245,0,0,0.0
14010,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,41.15893548658197,0,0,0.0
14011,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,58.62195593548638,0,0,0.0
14012,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,39.43820124442306,0,0,0.0
14013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.998883913554879,0,0,0.0
14014,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13.595284525931177,0,0,0.0
14015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,21.08713980451148,0,0,0.0
14016,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,28.73725441947168,0,0,0.0
14017,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,32.235675993397706,0,0,0.0
14018,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,42.590742890238545,0,0,0.0
14019,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,9.733546552369507,0,0,0.0
14020,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.56467586374955,0,0,0.0
14021,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23.284663601845036,0,0,0.0
14022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14.117516026957853,0,0,0.0
14023,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,25.44581865740414,0,0,0.0
14024,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,42.98714069650434,0,0,0.0
14025,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,38.3301021308465,0,0,0.0
14026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.285355389191572,0,0,0.0
14027,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,26.755765000780467,0,0,0.0
14028,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28.335604761004035,0,0,0.0
14029,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.096902038185371,0,0,0.0
14030,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41.26762025968828,0,0,0.0
14031,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,38.528223792314876,0,0,0.0
14032,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,48.207116924805774,0,0,0.0
14033,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,30.276846588623144,0,0,0.0
14034,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8.27883895027762,0,0,0.0
14035,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,24.19928714192914,0,0,0.0
14036,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17.428271134410064,0,0,0.0
14037,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24.863777299138945,0,0,0.0
14038,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23.44389821925751,0,0,0.0
14039,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,41.61813601144837,0,0,0.0
14040,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.494508594353064,0,0,0.0
14041,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,43.69228845363838,0,0,0.0
14042,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,27.81373076208097,0,0,0.0
14043,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,40.05854933434551,0,0,0.0
14044,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,40.34874095408893,0,0,0.0
14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9960369882437186,0,0,0.0
14046,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,23.193515217686954,0,0,0.0
14047,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36.6163458489334,0,0,0.0
14048,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,28.01245321515455,0,0,0.0
14049,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.074607078227638,0,0,0.0
14050,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27.011654406956236,0,0,0.0
14051,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,23.10462044016757,0,0,0.0
14052,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,15.81544372328384,0,0,0.0
14053,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,31.078674068364535,0,0,0.0
14054,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.776960909403535,0,0,0.0
14055,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,30.519616272115677,0,0,0.0
14056,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,49.988656572658236,0,0,0.0
14057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-6.786762179209913,0,0,0.0
14058,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.897071463960536,0,0,0.0
14059,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.360125322378458,0,0,0.0
14060,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.667880630108385,0,0,0.0
14061,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,44.25159690754557,0,0,0.0
14062,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.348352325174716,0,0,0.0
14063,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.87884807955836,0,0,0.0
14064,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28.016420112445466,0,0,0.0
14065,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,50.752124535022304,0,0,0.0
14066,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,41.53937867279974,0,0,0.0
14067,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21.607678654833162,0,0,0.0
14068,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.985144748005164,0,0,0.0
14069,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,31.65750340986617,0,0,0.0
14070,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,30.06356283979567,0,0,0.0
14071,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,29.257943863812585,0,0,0.0
14072,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,32.284516110821805,0,0,0.0
14073,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,37.74402291711574,0,0,0.0
14074,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,36.04987148375437,0,0,0.0
14075,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.420440094720497,0,0,0.0
14076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.25561512744653,0,0,0.0
14077,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,33.42499508004593,0,0,0.0
14078,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,42.48269122591853,0,0,0.0
14079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.532708883579772,0,0,0.0
14080,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,36.871820853611254,0,0,0.0
14081,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,17.50207052340804,0,0,0.0
14082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35837635081335,0,0,0.0
14083,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,22.56746161225378,0,0,0.0
14084,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,52.75129395668394,0,0,0.0
14085,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,13.08760296024766,0,0,0.0
14086,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28.706342913116842,0,0,0.0
14087,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,34.419257952938366,0,0,0.0
14088,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,72.55719567685712,0,0,0.0
14089,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,20.95208448048614,0,0,0.0
14090,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,50.85058694665317,0,0,0.0
14091,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,36.99194574487298,0,0,0.0
14092,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37.79649856066173,0,0,0.0
14093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.650400774646368,0,0,0.0
14094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.349288747686611,0,0,0.0
14095,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,16.020981330017698,0,0,0.0
14096,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,24.96398120400429,0,0,0.0
14097,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.3975258657778813,0,0,0.0
14098,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,37.08701014285797,0,0,0.0
14099,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52.434035770228945,0,0,0.0
14100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,37.19083461503327,0,0,0.0
14101,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,28.709094243325424,0,0,0.0
14102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.418321889019161,0,0,0.0
14103,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27.02274227576614,0,0,0.0
14104,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,23.844262367723047,0,0,0.0
14105,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,39.60329961371537,0,0,0.0
14106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.769977879669396,0,0,0.0
14107,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,17.08885450321403,0,0,0.0
14108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.2220055118053113,0,0,0.0
14109,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,21.23976922443176,0,0,0.0
14110,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,33.89200842685259,0,0,0.0
14111,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.589619163237542,0,0,0.0
14112,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,37.52046395172104,0,0,0.0
14113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.70782497841553,0,0,0.0
14114,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,21.627646311313953,0,0,0.0
14115,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,43.504019229562374,0,0,0.0
14116,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44.28615049159728,0,0,0.0
14117,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,42.675930209224596,0,0,0.0
14118,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,63.07430712301587,0,0,0.0
14119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6428605946028263,0,0,0.0
14120,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,25.001406658356736,0,0,0.0
14121,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.62085830744202,0,0,0.0
14122,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16.362564362937672,0,0,0.0
14123,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,29.036687852748926,0,0,0.0
14124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.587662407545308,0,0,0.0
14125,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25.507107982088762,0,0,0.0
14126,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23.46717432917952,0,0,0.0
14127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.194005467668509,0,0,0.0
14128,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,8.17893409883555,0,0,0.0
14129,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,14.280409357685665,0,0,0.0
14130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3494542177096944,0,0,0.0
14131,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,47.105572980049914,0,0,0.0
14132,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,40.91049395866129,0,0,0.0
14133,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23.557289478724194,0,0,0.0
14134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2665555053757416,0,0,0.0
14135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9596723458327141,0,0,0.0
14136,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,14.01379009743924,0,0,0.0
14137,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35.118631192890845,0,0,0.0
14138,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,35.825346797047565,0,0,0.0
14139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.801867998772533,0,0,0.0
14140,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,33.2940054554942,0,0,0.0
14141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21.73656185803271,0,0,0.0
14142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26.90238203553581,0,0,0.0
14143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,29.096761949157756,0,0,0.0
14144,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,27.151196486661956,0,0,0.0
14145,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,33.722333223750354,0,0,0.0
14146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.264372782239548,0,0,0.0
14147,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,43.84318795188386,0,0,0.0
14148,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.886667021785506,0,0,0.0
14149,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,38.13452183478605,0,0,0.0
14150,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,26.090871137786248,0,0,0.0
14151,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31.482210294963384,0,0,0.0
14152,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,6.194791893729424,0,0,0.0
14153,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,19.29565858115195,0,0,0.0
14154,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,27.985515579135047,0,0,0.0
14155,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,21.636546671177907,0,0,0.0
14156,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,47.027488910775375,0,0,0.0
14157,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17.653687454814513,0,0,0.0
14158,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,26.228980974337695,0,0,0.0
14159,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,42.72780601877922,0,0,0.0
14160,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.604114761956616,0,0,0.0
14161,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,56.39443857476759,0,0,0.0
14162,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,29.99633336935573,0,0,0.0
14163,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.080232960855561,0,0,0.0
14164,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38.251202369072956,0,0,0.0
14165,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.95357741219517,0,0,0.0
14166,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,43.68218794306847,0,0,0.0
14167,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16.835340357150393,0,0,0.0
14168,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25.13024603494044,0,0,0.0
14169,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,29.79398627690933,0,0,0.0
14170,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,22.420129473269284,0,0,0.0
14171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.00094233312825,0,0,0.0
14172,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.21000821622203,0,0,0.0
14173,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,54.29946158861849,0,0,0.0
14174,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22.820609656238915,0,0,0.0
14175,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,57.72085142503711,0,0,0.0
14176,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.85900973564758,0,0,0.0
14177,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.663873669278479,0,0,0.0
14178,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,29.0517932420363,0,0,0.0
14179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.61166816039602,0,0,0.0
14180,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.041305941335537,0,0,0.0
14181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96842280949462,0,0,0.0
14182,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.517969297564463,0,0,0.0
14183,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,24.369325210635775,0,0,0.0
14184,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,29.20214843113497,0,0,0.0
14185,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,52.090950480767304,0,0,0.0
14186,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,29.80434289415092,0,0,0.0
